"","Date","cuts","Day","Weekend","Workday","Location","CounterID","Holiday","Likely.abnormal","OPM.Closure","Other.events","Total","PedIN","PedOUT","BikeIN","BikeOUT","PedTOTAL","BikeTOTAL","TotalOUT","TotalIN"
"5802",2012-06-29,"[0.667,0.792)","Friday",FALSE,TRUE,"Key_Bridge_East",9,FALSE,TRUE,"","Derecho",651,160,267,68,156,427,224,423,228
"5803",2012-07-06,"[0.667,0.792)","Friday",FALSE,TRUE,"Key_Bridge_East",9,FALSE,TRUE,"","Derecho",687,189,267,77,154,456,231,421,266
"5804",2012-06-29,"[0.792,1)","Friday",FALSE,TRUE,"Key_Bridge_East",9,FALSE,TRUE,"","Derecho",472,222,144,44,62,366,106,206,266
"5805",2012-07-06,"[0.792,1)","Friday",FALSE,TRUE,"Key_Bridge_East",9,FALSE,TRUE,"","Derecho",642,301,220,57,64,521,121,284,358
"5806",2012-06-30,"[0,0.292)","Saturday",TRUE,FALSE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",93,35,11,25,22,46,47,33,60
"5807",2012-06-30,"[0.292,0.417)","Saturday",TRUE,FALSE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",868,212,87,442,127,299,569,214,654
"5808",2012-06-30,"[0.417,0.667)","Saturday",TRUE,FALSE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",1053,82,21,767,183,103,950,204,849
"5809",2012-06-30,"[0.667,0.792)","Saturday",TRUE,FALSE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",251,20,2,203,26,22,229,28,223
"5810",2012-06-30,"[0.792,1)","Saturday",TRUE,FALSE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",173,13,0,96,64,13,160,64,109
"5811",2012-07-01,"[0,0.292)","Sunday",TRUE,FALSE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",49,10,5,20,14,15,34,19,30
"5812",2012-07-01,"[0.292,0.417)","Sunday",TRUE,FALSE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",623,95,44,319,165,139,484,209,414
"5813",2012-07-01,"[0.417,0.667)","Sunday",TRUE,FALSE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",1091,112,31,782,166,143,948,197,894
"5814",2012-07-01,"[0.667,0.792)","Sunday",TRUE,FALSE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",316,21,8,238,49,29,287,57,259
"5815",2012-07-01,"[0.792,1)","Sunday",TRUE,FALSE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",211,15,3,138,55,18,193,58,153
"5816",2012-06-29,"[0,0.292)","Friday",FALSE,TRUE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",177,25,15,112,25,40,137,40,137
"5817",2012-07-06,"[0,0.292)","Friday",FALSE,TRUE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",153,23,12,86,32,35,118,44,109
"5818",2012-06-29,"[0.292,0.417)","Friday",FALSE,TRUE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",567,58,20,379,110,78,489,130,437
"5819",2012-07-06,"[0.292,0.417)","Friday",FALSE,TRUE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",654,69,24,431,130,93,561,154,500
"5820",2012-06-29,"[0.417,0.667)","Friday",FALSE,TRUE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",431,61,15,235,120,76,355,135,296
"5821",2012-07-06,"[0.417,0.667)","Friday",FALSE,TRUE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",493,52,19,310,112,71,422,131,362
"5822",2012-06-29,"[0.667,0.792)","Friday",FALSE,TRUE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",412,14,10,189,199,24,388,209,203
"5823",2012-07-06,"[0.667,0.792)","Friday",FALSE,TRUE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",447,16,6,369,56,22,425,62,385
"5824",2012-06-29,"[0.792,1)","Friday",FALSE,TRUE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",203,20,2,157,24,22,181,26,177
"5825",2012-07-06,"[0.792,1)","Friday",FALSE,TRUE,"MVT_Airport_S",10,FALSE,TRUE,"","Derecho",258,31,5,183,39,36,222,44,214
"5826",2012-06-30,"[0,0.292)","Saturday",TRUE,FALSE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",67,10,38,3,16,48,19,54,13
"5827",2012-06-30,"[0.292,0.417)","Saturday",TRUE,FALSE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",399,120,123,55,101,243,156,224,175
"5828",2012-06-30,"[0.417,0.667)","Saturday",TRUE,FALSE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",444,130,68,142,104,198,246,172,272
"5829",2012-06-30,"[0.667,0.792)","Saturday",TRUE,FALSE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",124,25,24,38,37,49,75,61,63
"5830",2012-06-30,"[0.792,1)","Saturday",TRUE,FALSE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",107,31,30,22,24,61,46,54,53
"5831",2012-07-01,"[0,0.292)","Sunday",TRUE,FALSE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",65,11,30,10,14,41,24,44,21
"5832",2012-07-01,"[0.292,0.417)","Sunday",TRUE,FALSE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",287,74,67,75,71,141,146,138,149
"5833",2012-07-01,"[0.417,0.667)","Sunday",TRUE,FALSE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",434,172,36,149,77,208,226,113,321
"5834",2012-07-01,"[0.667,0.792)","Sunday",TRUE,FALSE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",122,29,14,46,33,43,79,47,75
"5835",2012-07-01,"[0.792,1)","Sunday",TRUE,FALSE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",170,66,29,45,30,95,75,59,111
"5836",2012-06-29,"[0,0.292)","Friday",FALSE,TRUE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",141,42,51,27,21,93,48,72,69
"5837",2012-07-06,"[0,0.292)","Friday",FALSE,TRUE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5838",2012-06-29,"[0.292,0.417)","Friday",FALSE,TRUE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",252,54,49,93,56,103,149,105,147
"5839",2012-07-06,"[0.292,0.417)","Friday",FALSE,TRUE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5840",2012-06-29,"[0.417,0.667)","Friday",FALSE,TRUE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",172,56,19,66,31,75,97,50,122
"5841",2012-07-06,"[0.417,0.667)","Friday",FALSE,TRUE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5842",2012-06-29,"[0.667,0.792)","Friday",FALSE,TRUE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",206,39,12,63,92,51,155,104,102
"5843",2012-07-06,"[0.667,0.792)","Friday",FALSE,TRUE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5844",2012-06-29,"[0.792,1)","Friday",FALSE,TRUE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",86,27,8,40,11,35,51,19,67
"5845",2012-07-06,"[0.792,1)","Friday",FALSE,TRUE,"Crystal_City_Connector",11,FALSE,TRUE,"","Derecho",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5846",2012-06-30,"[0,0.292)","Saturday",TRUE,FALSE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",272,7,11,139,115,18,254,126,146
"5847",2012-06-30,"[0.292,0.417)","Saturday",TRUE,FALSE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",833,155,182,252,244,337,496,426,407
"5848",2012-06-30,"[0.417,0.667)","Saturday",TRUE,FALSE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",818,277,259,131,151,536,282,410,408
"5849",2012-06-30,"[0.667,0.792)","Saturday",TRUE,FALSE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",245,92,71,49,33,163,82,104,141
"5850",2012-06-30,"[0.792,1)","Saturday",TRUE,FALSE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",91,37,21,16,17,58,33,38,53
"5851",2012-07-01,"[0,0.292)","Sunday",TRUE,FALSE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5852",2012-07-01,"[0.292,0.417)","Sunday",TRUE,FALSE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",447,95,134,97,121,229,218,255,192
"5853",2012-07-01,"[0.417,0.667)","Sunday",TRUE,FALSE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",614,208,267,45,94,475,139,361,253
"5854",2012-07-01,"[0.667,0.792)","Sunday",TRUE,FALSE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",219,79,70,30,40,149,70,110,109
"5855",2012-07-01,"[0.792,1)","Sunday",TRUE,FALSE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",239,74,67,51,47,141,98,114,125
"5856",2012-06-29,"[0,0.292)","Friday",FALSE,TRUE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",139,18,46,32,43,64,75,89,50
"5857",2012-07-06,"[0,0.292)","Friday",FALSE,TRUE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",247,15,42,91,99,57,190,141,106
"5858",2012-06-29,"[0.292,0.417)","Friday",FALSE,TRUE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",525,107,262,72,84,369,156,346,179
"5859",2012-07-06,"[0.292,0.417)","Friday",FALSE,TRUE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",499,136,247,37,79,383,116,326,173
"5860",2012-06-29,"[0.417,0.667)","Friday",FALSE,TRUE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",264,98,104,28,34,202,62,138,126
"5861",2012-07-06,"[0.417,0.667)","Friday",FALSE,TRUE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",360,106,122,77,55,228,132,177,183
"5862",2012-06-29,"[0.667,0.792)","Friday",FALSE,TRUE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",331,175,129,11,16,304,27,145,186
"5863",2012-07-06,"[0.667,0.792)","Friday",FALSE,TRUE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",353,179,139,15,20,318,35,159,194
"5864",2012-06-29,"[0.792,1)","Friday",FALSE,TRUE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",109,58,38,6,7,96,13,45,64
"5865",2012-07-06,"[0.792,1)","Friday",FALSE,TRUE,"TR_Island_Bridge",12,FALSE,TRUE,"","Derecho",148,56,56,18,18,112,36,74,74
"5866",2012-06-30,"[0,0.292)","Saturday",TRUE,FALSE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5867",2012-06-30,"[0.292,0.417)","Saturday",TRUE,FALSE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5868",2012-06-30,"[0.417,0.667)","Saturday",TRUE,FALSE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5869",2012-06-30,"[0.667,0.792)","Saturday",TRUE,FALSE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5870",2012-06-30,"[0.792,1)","Saturday",TRUE,FALSE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5871",2012-07-01,"[0,0.292)","Sunday",TRUE,FALSE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5872",2012-07-01,"[0.292,0.417)","Sunday",TRUE,FALSE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5873",2012-07-01,"[0.417,0.667)","Sunday",TRUE,FALSE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5874",2012-07-01,"[0.667,0.792)","Sunday",TRUE,FALSE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5875",2012-07-01,"[0.792,1)","Sunday",TRUE,FALSE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5876",2012-06-29,"[0,0.292)","Friday",FALSE,TRUE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5877",2012-07-06,"[0,0.292)","Friday",FALSE,TRUE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5878",2012-06-29,"[0.292,0.417)","Friday",FALSE,TRUE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5879",2012-07-06,"[0.292,0.417)","Friday",FALSE,TRUE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5880",2012-06-29,"[0.417,0.667)","Friday",FALSE,TRUE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5881",2012-07-06,"[0.417,0.667)","Friday",FALSE,TRUE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5882",2012-06-29,"[0.667,0.792)","Friday",FALSE,TRUE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5883",2012-07-06,"[0.667,0.792)","Friday",FALSE,TRUE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5884",2012-06-29,"[0.792,1)","Friday",FALSE,TRUE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5885",2012-07-06,"[0.792,1)","Friday",FALSE,TRUE,"Columbia_Pike",14,FALSE,TRUE,"","Derecho",0,0,0,0,0,0,0,0,0
"5886",2012-07-02,"[0,0.292)","Monday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",143,NA,NA,NA,NA,41,102,NA,NA
"5887",2012-07-02,"[0.292,0.417)","Monday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",488,NA,NA,NA,NA,66,422,NA,NA
"5888",2012-07-02,"[0.417,0.667)","Monday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",284,NA,NA,NA,NA,46,238,NA,NA
"5889",2012-07-02,"[0.667,0.792)","Monday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",524,NA,NA,NA,NA,59,465,NA,NA
"5890",2012-07-02,"[0.792,1)","Monday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",241,NA,NA,NA,NA,71,170,NA,NA
"5891",2012-07-05,"[0,0.292)","Thursday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",124,NA,NA,NA,NA,40,84,NA,NA
"5892",2012-07-05,"[0.292,0.417)","Thursday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",449,NA,NA,NA,NA,30,419,NA,NA
"5893",2012-07-05,"[0.417,0.667)","Thursday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",211,NA,NA,NA,NA,51,160,NA,NA
"5894",2012-07-05,"[0.667,0.792)","Thursday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",469,NA,NA,NA,NA,50,419,NA,NA
"5895",2012-07-05,"[0.792,1)","Thursday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",241,NA,NA,NA,NA,65,176,NA,NA
"5896",2012-07-03,"[0,0.292)","Tuesday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",172,NA,NA,NA,NA,38,134,NA,NA
"5897",2012-07-03,"[0.292,0.417)","Tuesday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",568,NA,NA,NA,NA,56,512,NA,NA
"5898",2012-07-03,"[0.417,0.667)","Tuesday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",369,NA,NA,NA,NA,64,305,NA,NA
"5899",2012-07-03,"[0.667,0.792)","Tuesday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",500,NA,NA,NA,NA,64,436,NA,NA
"5900",2012-07-03,"[0.792,1)","Tuesday",FALSE,TRUE,"Custis_Rosslyn",1,FALSE,FALSE,"Unscheduled Leave","Derecho",180,NA,NA,NA,NA,24,156,NA,NA
"5901",2012-07-02,"[0,0.292)","Monday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",101,NA,NA,NA,NA,NA,NA,48,53
"5902",2012-07-02,"[0.292,0.417)","Monday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",248,NA,NA,NA,NA,NA,NA,107,141
"5903",2012-07-02,"[0.417,0.667)","Monday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",412,NA,NA,NA,NA,NA,NA,298,114
"5904",2012-07-02,"[0.667,0.792)","Monday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",259,NA,NA,NA,NA,NA,NA,176,83
"5905",2012-07-02,"[0.792,1)","Monday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",191,NA,NA,NA,NA,NA,NA,132,59
"5906",2012-07-05,"[0,0.292)","Thursday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",100,NA,NA,NA,NA,NA,NA,55,45
"5907",2012-07-05,"[0.292,0.417)","Thursday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",262,NA,NA,NA,NA,NA,NA,178,84
"5908",2012-07-05,"[0.417,0.667)","Thursday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",331,NA,NA,NA,NA,NA,NA,258,73
"5909",2012-07-05,"[0.667,0.792)","Thursday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",238,NA,NA,NA,NA,NA,NA,189,49
"5910",2012-07-05,"[0.792,1)","Thursday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",100,NA,NA,NA,NA,NA,NA,94,6
"5911",2012-07-03,"[0,0.292)","Tuesday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",134,NA,NA,NA,NA,NA,NA,61,73
"5912",2012-07-03,"[0.292,0.417)","Tuesday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",288,NA,NA,NA,NA,NA,NA,143,145
"5913",2012-07-03,"[0.417,0.667)","Tuesday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",393,NA,NA,NA,NA,NA,NA,307,86
"5914",2012-07-03,"[0.667,0.792)","Tuesday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",312,NA,NA,NA,NA,NA,NA,232,80
"5915",2012-07-03,"[0.792,1)","Tuesday",FALSE,TRUE,"Four_Mile_Run",2,FALSE,FALSE,"Unscheduled Leave","Derecho",189,NA,NA,NA,NA,NA,NA,138,51
"5916",2012-07-02,"[0,0.292)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",97,24,16,45,12,40,57,28,69
"5917",2012-07-02,"[0.292,0.417)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",255,50,10,124,71,60,195,81,174
"5918",2012-07-02,"[0.417,0.667)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",174,10,3,90,71,13,161,74,100
"5919",2012-07-02,"[0.667,0.792)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",284,15,17,101,151,32,252,168,116
"5920",2012-07-02,"[0.792,1)","Monday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",174,33,29,40,72,62,112,101,73
"5921",2012-07-05,"[0,0.292)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",111,28,11,44,28,39,72,39,72
"5922",2012-07-05,"[0.292,0.417)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",269,24,7,140,98,31,238,105,164
"5923",2012-07-05,"[0.417,0.667)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",137,7,2,71,57,9,128,59,78
"5924",2012-07-05,"[0.667,0.792)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",227,5,5,106,111,10,217,116,111
"5925",2012-07-05,"[0.792,1)","Thursday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",127,7,4,58,58,11,116,62,65
"5926",2012-07-03,"[0,0.292)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",174,39,25,80,30,64,110,55,119
"5927",2012-07-03,"[0.292,0.417)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",336,39,15,163,119,54,282,134,202
"5928",2012-07-03,"[0.417,0.667)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",245,12,10,116,107,22,223,117,128
"5929",2012-07-03,"[0.667,0.792)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",328,6,24,115,183,30,298,207,121
"5930",2012-07-03,"[0.792,1)","Tuesday",FALSE,TRUE,"East_Falls_Church",5,FALSE,FALSE,"Unscheduled Leave","Derecho",118,17,11,30,60,28,90,71,47
"5931",2012-07-02,"[0,0.292)","Monday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",103,24,16,45,18,40,63,34,69
"5932",2012-07-02,"[0.292,0.417)","Monday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",355,58,50,166,81,108,247,131,224
"5933",2012-07-02,"[0.417,0.667)","Monday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",240,33,34,67,106,67,173,140,100
"5934",2012-07-02,"[0.667,0.792)","Monday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",353,25,29,77,222,54,299,251,102
"5935",2012-07-02,"[0.792,1)","Monday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",274,43,62,54,115,105,169,177,97
"5936",2012-07-05,"[0,0.292)","Thursday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",92,17,16,41,18,33,59,34,58
"5937",2012-07-05,"[0.292,0.417)","Thursday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",385,43,40,173,129,83,302,169,216
"5938",2012-07-05,"[0.417,0.667)","Thursday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",181,27,20,54,80,47,134,100,81
"5939",2012-07-05,"[0.667,0.792)","Thursday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",308,16,2,165,125,18,290,127,181
"5940",2012-07-05,"[0.792,1)","Thursday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",192,17,18,86,71,35,157,89,103
"5941",2012-07-03,"[0,0.292)","Tuesday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",183,34,44,74,31,78,105,75,108
"5942",2012-07-03,"[0.292,0.417)","Tuesday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",422,49,51,208,114,100,322,165,257
"5943",2012-07-03,"[0.417,0.667)","Tuesday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",294,28,36,84,146,64,230,182,112
"5944",2012-07-03,"[0.667,0.792)","Tuesday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",390,24,32,92,242,56,334,274,116
"5945",2012-07-03,"[0.792,1)","Tuesday",FALSE,TRUE,"BonAir_Custis",6,FALSE,FALSE,"Unscheduled Leave","Derecho",217,19,24,58,116,43,174,140,77
"5946",2012-07-02,"[0,0.292)","Monday",FALSE,TRUE,"BonAir_East",7,FALSE,FALSE,"Unscheduled Leave","Derecho",123,33,42,25,23,75,48,65,58
"5947",2012-07-02,"[0.292,0.417)","Monday",FALSE,TRUE,"BonAir_East",7,FALSE,FALSE,"Unscheduled Leave","Derecho",304,66,79,82,77,145,159,156,148
"5948",2012-07-02,"[0.417,0.667)","Monday",FALSE,TRUE,"BonAir_East",7,FALSE,FALSE,"Unscheduled Leave","Derecho",240,66,19,106,49,85,155,68,172
"5949",2012-07-02,"[0.667,0.792)","Monday",FALSE,TRUE,"BonAir_East",7,FALSE,FALSE,"Unscheduled Leave","Derecho",342,62,30,134,116,92,250,146,196
"5950",2012-07-02,"[0.792,1)","Monday",FALSE,TRUE,"BonAir_East",7,FALSE,FALSE,"Unscheduled Leave","Derecho",318,86,79,71,82,165,153,161,157
"5951",2012-07-05,"[0,0.292)","Thursday",FALSE,TRUE,"BonAir_East",7,FALSE,FALSE,"Unscheduled Leave","Derecho",129,31,32,37,29,63,66,61,68
"5952",2012-07-05,"[0.292,0.417)","Thursday",FALSE,TRUE,"BonAir_East",7,FALSE,FALSE,"Unscheduled Leave","Derecho",322,67,62,119,74,129,193,136,186
"5953",2012-07-05,"[0.417,0.667)","Thursday",FALSE,TRUE,"BonAir_East",7,FALSE,FALSE,"Unscheduled Leave","Derecho",198,52,16,91,39,68,130,55,143
"5954",2012-07-05,"[0.667,0.792)","Thursday",FALSE,TRUE,"BonAir_East",7,FALSE,FALSE,"Unscheduled Leave","Derecho",313,79,17,158,59,96,217,76,237
"5955",2012-07-05,"[0.792,1)","Thursday",FALSE,TRUE,"BonAir_East",7,FALSE,FALSE,"Unscheduled Leave","Derecho",224,67,40,61,56,107,117,96,128
"5956",2012-07-03,"[0,0.292)","Tuesday",FALSE,TRUE,"BonAir_East",7,FALSE,FALSE,"Unscheduled Leave","Derecho",199,54,56,43,46,110,89,102,97
